2015-06-27 06:39:29,66575454,1,0
2015-06-27 06:41:09,66575454,1,0
2015-06-27 06:41:13,66575454,1,0
2015-06-27 06:41:14,66575454,1,0
2015-06-27 06:41:16,66575454,1,0
2015-06-27 06:41:20,fddfff,1,0
2015-06-27 06:41:25,2342,1,0
2015-06-27 06:42:03,2342,1,0
2015-06-27 06:42:07,hasdf,1,0
2015-06-27 06:42:13,234234,1,0
2015-06-27 06:42:16,34234,1,0
2015-06-27 06:42:22,sdf,1,0
2015-06-27 06:42:30,23423423,1,0
2015-06-27 06:42:53,23423423,0,0
